Column1,loan_amnt,int_rate,emp_length,home_ownership,annual_inc,loan_status,dti,delinq_2yrs,fico_range_low,fico_range_high,fico_avg,purpose,tot_cur_bal,tot_hi_cred_lim,revol_util,grade
18977,25200,9.8,4 years,MORTGAGE,100000,Fully Paid,14.68,1,690,694,692,debt_consolidation,316829,396548,63.8,B
18981,7000,12.49,10+ years,MORTGAGE,39600,Fully Paid,18.43,0,685,689,687,credit_card,138297,147571,79,B
18982,21000,12.12,,MORTGAGE,84000,Fully Paid,2.99,0,695,699,697,credit_card,9380,14500,64.7,B
18986,18000,19.72,6 years,MORTGAGE,80000,Charged Off,25.46,0,685,689,687,debt_consolidation,304491,337927,88.8,D
18987,21000,9.17,10+ years,MORTGAGE,88000,Fully Paid,19,0,700,704,702,credit_card,185024,237485,25,B
18991,24000,6.49,6 years,OWN,55000,Fully Paid,10.52,1,680,684,682,credit_card,148706,162100,79.3,A
18996,10000,9.93,2 years,RENT,52000,Fully Paid,20.44,0,685,689,687,debt_consolidation,55546,69219,61,B
18997,3000,23.43,10+ years,MORTGAGE,68000,Fully Paid,28.42,0,670,674,672,home_improvement,216288,241775,73.6,F
18998,15000,16.29,2 years,RENT,38000,Charged Off,12.52,0,685,689,687,debt_consolidation,18068,52500,34.4,D
19004,7675,16.29,,OWN,24000,Fully Paid,22.05,0,660,664,662,credit_card,10028,18600,65.4,D
19005,5000,10.15,2 years,RENT,35000,Fully Paid,25.24,0,755,759,757,other,58426,82821,20.1,B
19007,24000,12.29,10+ years,MORTGAGE,95000,Charged Off,37.28,0,685,689,687,credit_card,263896,313936,51.6,C
19008,9000,13.49,,MORTGAGE,71000,Fully Paid,13.51,1,715,719,717,house,230124,277623,8.8,C
19011,3000,13.49,1 year,RENT,30000,Fully Paid,14.73,0,680,684,682,credit_card,,,68.5,C
19014,24000,7.9,1 year,MORTGAGE,114000,Fully Paid,8.94,0,700,704,702,debt_consolidation,357756,378432,78.6,A
19015,2800,6.99,3 years,MORTGAGE,146000,Fully Paid,12.2,0,685,689,687,other,299191,354455,46.4,A
19019,16000,11.49,1 year,RENT,42000,Charged Off,29.54,0,675,679,677,debt_consolidation,48549,64885,65.4,B
19022,10000,6.68,,MORTGAGE,62832,Charged Off,29.51,0,680,684,682,debt_consolidation,52552,80052,8.6,A
19025,10000,12.49,9 years,RENT,33000,Fully Paid,11.75,0,675,679,677,other,10120,20110,69.8,B
19026,20000,19.99,10+ years,MORTGAGE,90000,Charged Off,23.44,2,670,674,672,debt_consolidation,57314,90202,51.2,E
19027,22800,15.61,10+ years,MORTGAGE,225000,Fully Paid,5,0,735,739,737,car,29258,57667,54.4,D
19028,7700,11.53,10+ years,RENT,55000,Fully Paid,16.63,0,660,664,662,credit_card,56073,71488,28,B
19029,12000,9.67,2 years,MORTGAGE,60000,Fully Paid,16.3,3,705,709,707,credit_card,220260,357029,19.4,B
19030,8350,14.64,10+ years,MORTGAGE,91000,Fully Paid,23.55,1,670,674,672,debt_consolidation,284064,301835,82.1,C
19034,18000,21.97,10+ years,MORTGAGE,93000,Fully Paid,24.21,0,715,719,717,debt_consolidation,231315,250224,52,E
19036,20000,17.86,7 years,RENT,60000,Fully Paid,23.54,1,670,674,672,debt_consolidation,105589,120603,19.2,D
19038,12000,7.59,10+ years,MORTGAGE,60000,Fully Paid,15.72,0,720,724,722,vacation,163890,236874,27.2,A
19039,24000,7.91,8 years,OWN,57000,Fully Paid,11.68,0,715,719,717,debt_consolidation,232283,258918,34.6,A
19045,7500,7.9,9 years,MORTGAGE,30000,Fully Paid,13.36,1,695,699,697,debt_consolidation,16794,47225,31.4,A
19048,15000,12.12,5 years,MORTGAGE,52000,Fully Paid,30.65,0,710,714,712,debt_consolidation,168435,204882,61.2,B
19050,4100,16.29,,MORTGAGE,20448,Fully Paid,22.89,0,725,729,727,credit_card,77837,93235,62.2,D
19055,8000,16.24,10+ years,RENT,41000,Fully Paid,23.98,0,695,699,697,debt_consolidation,32481,36923,97.2,C
19056,8000,6.89,6 years,OWN,95000,Fully Paid,13.58,0,715,719,717,credit_card,209852,232538,39.8,A
19057,8000,9.88,6 years,MORTGAGE,55000,Fully Paid,9.99,1,725,729,727,debt_consolidation,,,12.6,B
19058,30000,15.61,2 years,MORTGAGE,60000,Charged Off,26.12,1,660,664,662,debt_consolidation,161442,183733,66.3,D
19060,3000,10.37,10+ years,MORTGAGE,113316,Fully Paid,21.71,0,690,694,692,car,,,83.7,B
19062,3000,13.99,8 years,RENT,105000,Charged Off,12.22,0,695,699,697,house,542315,438085,70.6,C
19063,28000,14.64,10+ years,MORTGAGE,152000,Fully Paid,17.18,0,690,694,692,debt_consolidation,634167,767642,100.4,C
19064,3500,10.15,10+ years,MORTGAGE,93000,Fully Paid,29.1,0,730,734,732,home_improvement,675738,773084,28.2,B
19065,5200,13.67,1 year,RENT,24000,Fully Paid,15.65,0,735,739,737,other,,,38.3,B
19066,18000,16.55,1 year,MORTGAGE,90850,Charged Off,26.88,0,755,759,757,debt_consolidation,573591,641529,50.9,D
19069,15000,10.49,2 years,MORTGAGE,115000,Fully Paid,12.92,0,810,814,812,credit_card,475433,518822,3.8,B
19072,25000,19.52,6 years,MORTGAGE,62000,Fully Paid,11.01,0,675,679,677,debt_consolidation,146237,163462,49.3,D
19074,25000,14.64,10+ years,MORTGAGE,54000,Fully Paid,15.4,0,705,709,707,debt_consolidation,114534,169982,51.1,C
19075,15000,14.65,9 years,MORTGAGE,55000,Fully Paid,27.73,0,700,704,702,debt_consolidation,192268,224898,47,C
19076,35000,18.25,< 1 year,MORTGAGE,215000,Charged Off,15.51,0,710,714,712,home_improvement,367785,387795,85,D
19078,12000,9.17,10+ years,RENT,110000,Fully Paid,10.45,0,705,709,707,debt_consolidation,36939,65837,49.5,B
19081,3000,12.99,2 years,RENT,23000,Fully Paid,12.37,0,660,664,662,other,6460,12500,51.7,C
19086,2000,13.33,10+ years,OWN,26000,Charged Off,20.73,0,660,664,662,debt_consolidation,18218,21600,84.3,C
19087,9725,19.53,2 years,RENT,29000,Charged Off,34.19,0,680,684,682,debt_consolidation,25890,34858,72.1,D
19094,20000,26.24,5 years,RENT,47000,Fully Paid,16.57,0,695,699,697,debt_consolidation,29152,34899,66.9,E
19096,29575,12.69,4 years,MORTGAGE,75000,Fully Paid,9.74,0,715,719,717,other,401039,430517,62.6,C
19098,9000,10.99,6 years,MORTGAGE,64000,Fully Paid,5.33,0,680,684,682,credit_card,288567,296544,68.7,B
19099,7000,9.17,10+ years,RENT,25000,Fully Paid,10.85,0,730,734,732,debt_consolidation,5757,22000,11.8,B
19101,15000,17.27,9 years,RENT,72000,Fully Paid,13.71,0,695,699,697,credit_card,206470,230225,64.8,C
19102,18000,7.49,6 years,RENT,70000,Charged Off,16.66,0,750,754,752,debt_consolidation,26946,75856,32.1,A
19103,6500,7.69,10+ years,OWN,34000,Fully Paid,31.38,0,715,719,717,debt_consolidation,29047,68096,28.4,A
19107,12000,16.2,10+ years,MORTGAGE,60000,Charged Off,18.82,0,700,704,702,debt_consolidation,29705,45946,88.8,C
19110,6500,8.9,2 years,RENT,72000,Fully Paid,13.85,6,680,684,682,credit_card,97334,112025,87.2,A
19113,10000,9.16,6 years,OWN,53000,Fully Paid,8.45,0,660,664,662,debt_consolidation,10690,16700,64,B
19117,8000,14.65,3 years,RENT,48000,Fully Paid,24.23,0,660,664,662,other,47929,60739,70.6,C
19118,1800,19.52,,RENT,30000,Charged Off,22.36,0,660,664,662,debt_consolidation,21804,28100,77.6,E
19120,28000,9.17,10+ years,RENT,72000,Fully Paid,13.33,0,770,774,772,debt_consolidation,29424,61660,27.1,B
19121,4800,8.9,2 years,RENT,30950,Fully Paid,22.76,0,715,719,717,debt_consolidation,,,60.8,A
19122,15000,16.29,10+ years,MORTGAGE,113000,Fully Paid,24.28,2,675,679,677,debt_consolidation,200495,248866,59.6,D
19124,5000,6.99,2 years,MORTGAGE,66713,Charged Off,11.48,0,695,699,697,credit_card,243021,259013,44.9,A
19126,20000,11.67,10+ years,OWN,100000,Fully Paid,23.34,0,680,684,682,debt_consolidation,92866,112284,66.3,B
19127,10000,7.49,< 1 year,OWN,32000,Fully Paid,12.79,0,695,699,697,debt_consolidation,9758,32200,30.3,A
19128,35000,7.49,4 years,OWN,350000,Fully Paid,11.86,0,705,709,707,debt_consolidation,418607,533799,50.8,A
19130,2800,9.71,5 years,MORTGAGE,92500,Fully Paid,32.39,0,715,719,717,debt_consolidation,233313,266015,42.5,B
19134,6000,16.99,2 years,OWN,21000,Fully Paid,33.43,0,660,664,662,debt_consolidation,21472,24613,74.7,D
19136,35000,16.55,10+ years,MORTGAGE,140000,Fully Paid,3.08,0,675,679,677,home_improvement,8797,10400,84.6,D
19140,13900,17.86,9 years,RENT,35000,Charged Off,32.06,0,670,674,672,debt_consolidation,36836,68972,35.5,D
19142,9000,19.99,8 years,MORTGAGE,55000,Fully Paid,12.85,0,750,754,752,debt_consolidation,150414,173461,26.1,D
19143,20000,16.29,6 years,RENT,95500,Charged Off,17.09,0,685,689,687,debt_consolidation,50281,57903,96.2,C
19148,19100,23.99,10+ years,MORTGAGE,55000,Fully Paid,29.63,0,715,719,717,debt_consolidation,269362,293708,24.7,F
19151,10300,10.64,6 years,RENT,31000,Fully Paid,13.39,0,690,694,692,debt_consolidation,13367,22719,58.8,B
19153,7250,14.49,10+ years,OWN,65000,Charged Off,33.75,1,700,704,702,credit_card,405512,447440,41.7,C
19154,16000,21.97,7 years,MORTGAGE,88000,Charged Off,18.45,1,665,669,667,credit_card,237461,252063,51,E
19156,12000,6.03,< 1 year,RENT,50000,Fully Paid,9.12,1,685,689,687,credit_card,134251,192527,17,A
19163,9000,12.99,2 years,RENT,57000,Fully Paid,21.73,0,685,689,687,credit_card,246394,252367,81,C
19165,6000,13.67,10+ years,MORTGAGE,124000,Fully Paid,16.36,0,700,704,702,major_purchase,281471,299844,98.6,B
19166,18000,6.62,10+ years,MORTGAGE,85000,Fully Paid,14.74,0,710,714,712,debt_consolidation,151575,251977,40.9,A
19167,15000,6.03,6 years,MORTGAGE,100000,Fully Paid,8.07,0,810,814,812,debt_consolidation,345475,442304,8.3,A
19168,29900,13.67,10+ years,MORTGAGE,68000,Charged Off,15.3,0,660,664,662,debt_consolidation,257699,315624,77.5,C
19170,12000,17.86,1 year,RENT,46000,Fully Paid,17.77,0,735,739,737,other,47070,54100,70.8,D
19172,30000,7.69,5 years,OWN,100000,Fully Paid,17.39,2,690,694,692,credit_card,310112,346773,70.4,A
19175,20000,14.31,10+ years,MORTGAGE,56000,Fully Paid,26.38,1,660,664,662,debt_consolidation,36340,51700,86.2,C
19176,9000,16.99,2 years,RENT,33000,Fully Paid,8.07,0,715,719,717,other,6926,10800,74.7,D
19177,25000,12.29,2 years,MORTGAGE,135000,Fully Paid,28.1,0,715,719,717,debt_consolidation,360372,412360,66.3,C
19178,28000,9.17,10+ years,MORTGAGE,76000,Fully Paid,18.3,0,750,754,752,debt_consolidation,373679,502500,39.1,B
19179,28100,18.99,1 year,MORTGAGE,85000,Fully Paid,15.54,0,690,694,692,home_improvement,35941,62924,44.9,D
19185,10000,9.17,1 year,RENT,26000,Fully Paid,14.27,0,660,664,662,credit_card,7099,10539,57,B
19186,12000,15.61,7 years,MORTGAGE,37000,Charged Off,19.36,0,695,699,697,debt_consolidation,157122,177668,33.6,C
19189,10000,14.49,2 years,RENT,48000,Fully Paid,10.5,0,705,709,707,debt_consolidation,23053,37306,24.7,C
19191,35000,19.99,10+ years,MORTGAGE,110000,Charged Off,30.9,12,665,669,667,debt_consolidation,277970,327447,80.7,E
19193,30000,12.69,2 years,RENT,80000,Fully Paid,14.03,0,745,749,747,credit_card,246460,279696,45.9,C
19195,5125,18.99,10+ years,MORTGAGE,41000,Fully Paid,30.83,0,660,664,662,debt_consolidation,34904,43581,54.6,E
19201,9300,10.99,5 years,RENT,22150,Charged Off,20.22,1,665,669,667,debt_consolidation,10181,23287,54.4,B
19202,24000,7.9,2 years,MORTGAGE,68500,Fully Paid,22.7,0,745,749,747,debt_consolidation,,,41.4,A
19204,9000,10.64,10+ years,MORTGAGE,85000,Fully Paid,9.6,0,670,674,672,debt_consolidation,334267,418266,43.8,B
19205,9750,13.11,10+ years,RENT,35000,Fully Paid,9.98,0,690,694,692,debt_consolidation,9251,23600,39.2,B
19207,24000,7.12,10+ years,OWN,90000,Fully Paid,13.17,0,725,729,727,credit_card,499552,548279,65.5,A
19208,7000,12.12,2 years,MORTGAGE,26976,Fully Paid,21.31,0,680,684,682,debt_consolidation,,,68,B
19209,28500,17.57,10+ years,MORTGAGE,62000,Fully Paid,24.02,0,705,709,707,debt_consolidation,245045,289782,66.4,D
19210,5000,10.99,,OWN,56520,Charged Off,20.4,0,685,689,687,debt_consolidation,29832,43800,60,B
19213,10000,7.9,6 years,RENT,75000,Fully Paid,9.38,0,735,739,737,debt_consolidation,,,25.5,A
19219,8000,11.12,8 years,RENT,152004,Charged Off,16.92,0,730,734,732,other,,,16.2,B
19221,6000,25.49,6 years,RENT,45000,Charged Off,32.67,1,665,669,667,credit_card,58791,68138,74.8,E
19222,32000,14.65,10+ years,MORTGAGE,74500,Fully Paid,23.61,0,710,714,712,debt_consolidation,232306,273885,41.5,C
19223,16025,14.49,4 years,MORTGAGE,71000,Fully Paid,19.38,0,740,744,742,other,47778,68772,28.3,C
19226,8975,14.09,10+ years,MORTGAGE,75000,Fully Paid,34.96,0,675,679,677,debt_consolidation,335288,441748,65.7,B
19228,10000,14.33,10+ years,MORTGAGE,75000,Fully Paid,3.04,0,660,664,662,debt_consolidation,157150,161899,86.6,C
19233,10000,10.64,2 years,RENT,60000,Fully Paid,10.56,0,665,669,667,credit_card,12345,23718,41.3,B
19234,7000,10.99,6 years,RENT,37000,Fully Paid,18.75,0,670,674,672,debt_consolidation,62991,63341,63.3,B
19235,6000,12.49,2 years,MORTGAGE,24575,Fully Paid,23.25,0,675,679,677,credit_card,19737,28213,53.9,B
19236,25000,10.16,1 year,MORTGAGE,120000,Fully Paid,22.75,0,705,709,707,debt_consolidation,172985,200298,51,B
19243,10800,15.8,7 years,RENT,50000,Charged Off,20.66,0,695,699,697,debt_consolidation,36196,61892,46.4,C
19245,20000,15.61,1 year,RENT,70000,Fully Paid,26.3,0,745,749,747,debt_consolidation,73956,104152,20.8,D
19246,15000,13.33,2 years,RENT,95000,Fully Paid,4.03,0,665,669,667,debt_consolidation,11652,16000,72.8,C
19247,8000,11.99,7 years,RENT,58000,Fully Paid,16.33,0,660,664,662,debt_consolidation,23515,35254,41.6,B
19248,15000,11.67,3 years,RENT,73000,Fully Paid,15.35,0,670,674,672,credit_card,27188,63269,33,B
19251,12000,13.99,1 year,MORTGAGE,70000,Fully Paid,19.51,0,675,679,677,debt_consolidation,151181,166331,61.1,C
19252,18000,15.31,2 years,RENT,62500,Charged Off,22.19,0,720,724,722,debt_consolidation,268403,351006,29.6,C
19254,10000,8.39,7 years,RENT,49900,Fully Paid,6.66,0,705,709,707,debt_consolidation,13647,22868,64,A
19258,12500,16.29,7 years,MORTGAGE,25000,Charged Off,20.69,0,700,704,702,debt_consolidation,8199,12814,58,D
19262,6000,8.99,5 years,RENT,51750,Charged Off,24.3,1,670,674,672,credit_card,70173,92310,58.2,B
19266,33000,8.18,10+ years,MORTGAGE,95000,Fully Paid,22.39,0,705,709,707,credit_card,276971,388382,84.4,B
19267,19750,12.12,8 years,RENT,50000,Fully Paid,22.88,0,710,714,712,debt_consolidation,27014,56674,58.8,B
19271,8500,15.61,8 years,MORTGAGE,53000,Fully Paid,23.51,0,705,709,707,debt_consolidation,28197,59042,36.3,D
19272,12225,21.99,2 years,RENT,34000,Charged Off,16.38,0,680,684,682,house,122533,129522,66.7,F
19273,23000,22.39,10+ years,MORTGAGE,70000,Charged Off,30.58,0,675,679,677,debt_consolidation,48055,85618,30.3,E
19274,5000,10.64,4 years,RENT,62000,Fully Paid,24.14,0,730,734,732,debt_consolidation,46162,73803,17,B
19275,33500,9.17,3 years,RENT,67000,Fully Paid,28.55,0,715,719,717,debt_consolidation,127544,236686,33.8,B
19276,12000,6.49,5 years,RENT,63000,Fully Paid,26.75,0,705,709,707,debt_consolidation,130243,164783,45.7,A
19278,10000,11.99,< 1 year,RENT,35000,Fully Paid,13.99,0,665,669,667,credit_card,12741,23500,54.2,C
19279,20000,14.27,8 years,RENT,60000,Fully Paid,9.76,0,695,699,697,small_business,,,47.7,C
19280,3250,23.43,6 years,MORTGAGE,25576.8,Charged Off,8.96,0,715,719,717,other,8799,11500,76.5,F
19283,2050,12.99,8 years,RENT,55000,Charged Off,22.63,0,700,704,702,medical,51519,65652,52.2,C
19284,6000,11.53,7 years,MORTGAGE,34985,Fully Paid,2.92,0,695,699,697,debt_consolidation,158680,160802,79.3,B
19287,28000,7.62,6 years,MORTGAGE,115000,Fully Paid,14.77,1,720,724,722,credit_card,404184,506008,38.4,A
19288,7000,7.62,1 year,MORTGAGE,105000,Fully Paid,19.37,0,740,744,742,debt_consolidation,290013,340532,65.3,A
19289,10000,13.99,1 year,RENT,52500,Fully Paid,16.07,0,670,674,672,debt_consolidation,15765,36258,73.1,C
19291,18000,14.99,6 years,MORTGAGE,55000,Charged Off,10.39,1,675,679,677,debt_consolidation,122743,132956,49.3,C
19292,33300,12.99,3 years,RENT,120000,Charged Off,3.18,0,680,684,682,credit_card,10864,25300,42.9,C
19294,14400,6.03,9 years,MORTGAGE,80000,Fully Paid,22.18,0,795,799,797,home_improvement,333160,447519,27.9,A
19302,15000,9.17,,MORTGAGE,48800,Fully Paid,26.49,1,715,719,717,debt_consolidation,87366,121141,26.6,B
19303,15950,22.4,2 years,RENT,44562,Fully Paid,29.38,0,690,694,692,debt_consolidation,62695,79331,65.1,E
19304,9500,6.03,10+ years,OWN,62500,Fully Paid,18.47,0,715,719,717,credit_card,34313,56176,61.4,A
19308,23600,20.99,10+ years,MORTGAGE,70000,Charged Off,30.86,0,670,674,672,debt_consolidation,151550,188769,83.7,E
19310,35000,17.27,10+ years,MORTGAGE,250000,Charged Off,9.57,1,695,699,697,debt_consolidation,405383,502937,97,D
19312,5000,8.19,< 1 year,RENT,100000,Fully Paid,14.29,0,675,679,677,credit_card,37557,94905,28.4,A
19313,3600,10.99,< 1 year,OWN,31200,Fully Paid,7.73,0,710,714,712,debt_consolidation,4791,10700,36,B
19314,21000,13.33,10+ years,MORTGAGE,190000,Fully Paid,13.19,0,685,689,687,debt_consolidation,145607,161238,73.7,C
19315,19000,13.99,10+ years,RENT,72342,Fully Paid,24.65,1,680,684,682,debt_consolidation,75040,106790,52.1,C
19318,10400,6.62,< 1 year,MORTGAGE,45000,Fully Paid,22.64,0,725,729,727,debt_consolidation,120937,144001,81.7,A
19319,7000,11.14,10+ years,MORTGAGE,85000,Fully Paid,20.44,1,690,694,692,credit_card,172373,197631,54.6,B
19320,22500,20.99,10+ years,MORTGAGE,60000,Charged Off,13.25,0,705,709,707,other,,,43,E
19327,19200,7.89,10+ years,MORTGAGE,106652,Charged Off,29.58,0,685,689,687,debt_consolidation,262060,305200,54.6,A
19329,6000,8.18,< 1 year,RENT,26000,Fully Paid,28.44,2,670,674,672,debt_consolidation,23537,38831,46,B
19330,5000,15.31,6 years,RENT,23000,Charged Off,31.94,0,675,679,677,other,17680,33147,23.2,C
19333,3525,12.49,4 years,RENT,39392,Fully Paid,15.84,0,710,714,712,debt_consolidation,28289,43000,65.8,B
19335,18000,21.49,10+ years,MORTGAGE,200000,Fully Paid,21.31,0,670,674,672,debt_consolidation,96572,157128,58.3,D
19336,10000,10.99,10+ years,RENT,78000,Charged Off,22.79,1,680,684,682,credit_card,327576,361143,27.4,B
19337,5600,10.75,1 year,MORTGAGE,82000,Fully Paid,18.7,0,675,679,677,debt_consolidation,466376,484131,78,B
19338,30000,15.59,1 year,MORTGAGE,120000,Charged Off,15.19,0,740,744,742,debt_consolidation,285079,332205,54.2,C
19340,15000,14.65,10+ years,MORTGAGE,120000,Fully Paid,27.65,0,670,674,672,debt_consolidation,732638,770219,31.5,C
19341,7000,18.99,5 years,MORTGAGE,25000,Fully Paid,25.68,0,665,669,667,debt_consolidation,123244,133937,46.6,D
19343,16800,14.49,9 years,MORTGAGE,72000,Fully Paid,19.05,1,680,684,682,debt_consolidation,51022,69364,43.6,C
19344,8400,14.99,5 years,RENT,42000,Fully Paid,20.09,1,670,674,672,debt_consolidation,51125,59947,57,C
19348,11000,11.99,,MORTGAGE,59000,Charged Off,5.19,1,665,669,667,credit_card,212924,224300,42.8,C
19350,20000,13.65,6 years,MORTGAGE,249000,Fully Paid,4.58,1,695,699,697,home_improvement,243621,296744,38.7,C
19351,10000,10.15,10+ years,RENT,65000,Fully Paid,2.49,0,660,664,662,car,3795,32700,11.6,B
19353,5000,6.92,4 years,RENT,31000,Fully Paid,13.36,0,685,689,687,credit_card,8912,12700,70.2,A
19355,4000,15.41,10+ years,MORTGAGE,73000,Charged Off,6.99,0,695,699,697,debt_consolidation,14776,18227,80.2,D
19356,14000,14.65,7 years,MORTGAGE,40000,Charged Off,31.83,0,700,704,702,home_improvement,196381,223127,41.1,C
19360,5000,7.26,2 years,RENT,30000,Fully Paid,26.2,1,730,734,732,debt_consolidation,20003,52681,13.6,A
19361,30750,14.49,3 years,MORTGAGE,70000,Fully Paid,21.86,0,670,674,672,debt_consolidation,328714,346860,82,C
19365,1000,12.29,10+ years,OWN,50000,Fully Paid,13.82,0,660,664,662,other,51337,41529,73.6,C
19366,5325,7.88,10+ years,MORTGAGE,90000,Fully Paid,15.11,0,725,729,727,debt_consolidation,,,51.4,A
19369,28000,15.31,10+ years,MORTGAGE,80000,Fully Paid,17.3,0,680,684,682,other,34651,70520,34.9,C
19374,4000,8.59,5 years,RENT,40000,Fully Paid,15.45,0,695,699,697,credit_card,19327,37500,39.7,A
19375,15000,6.92,2 years,MORTGAGE,85000,Fully Paid,26.23,0,695,699,697,debt_consolidation,154242,213551,23.1,A
19377,12000,5.32,10+ years,MORTGAGE,80000,Fully Paid,11.51,0,725,729,727,debt_consolidation,244977,265035,47.4,A
19380,12075,17.57,7 years,MORTGAGE,65000,Charged Off,15.86,0,680,684,682,debt_consolidation,130415,157856,58.4,D
19382,19200,5.32,10+ years,MORTGAGE,63835,Fully Paid,21.64,0,805,809,807,credit_card,95481,146955,19.9,A
19384,28000,10.64,10+ years,MORTGAGE,80000,Fully Paid,10.47,0,720,724,722,debt_consolidation,40740,96782,4.1,B
19385,20000,8.39,4 years,OWN,95000,Fully Paid,17.77,0,660,664,662,home_improvement,362388,439175,14,B
19390,10000,15.61,10+ years,MORTGAGE,125000,Fully Paid,9.85,0,660,664,662,debt_consolidation,182694,198620,93.9,C
19393,20000,17.27,4 years,MORTGAGE,45000,Fully Paid,23.71,0,690,694,692,debt_consolidation,99613,112940,64.1,C
19397,35000,7.26,8 years,MORTGAGE,75000,Charged Off,17.17,0,755,759,757,debt_consolidation,155571,231200,22.6,A
19398,11200,7.12,10+ years,MORTGAGE,61000,Fully Paid,14.42,0,690,694,692,debt_consolidation,243155,287764,44.4,A
19399,17000,9.71,1 year,MORTGAGE,52600,Fully Paid,29.17,0,725,729,727,debt_consolidation,199678,235004,59.3,B
19401,14000,6.49,2 years,RENT,49000,Fully Paid,20.87,1,715,719,717,credit_card,72724,115989,27.3,A
19405,1200,11.99,5 years,RENT,64000,Fully Paid,8.55,0,695,699,697,credit_card,18048,34316,13,C
19406,24000,8.67,10+ years,MORTGAGE,105000,Fully Paid,12.17,0,675,679,677,credit_card,280956,306524,63.3,B
19407,13300,26.49,10+ years,MORTGAGE,74000,Fully Paid,22.84,0,670,674,672,debt_consolidation,366975,378014,81.8,F
