Column1,loan_amnt,int_rate,emp_length,home_ownership,annual_inc,loan_status,grade,dti,delinq_2yrs,fico_range_low,fico_range_high,fico_avg,purpose,tot_cur_bal,tot_hi_cred_lim,revol_util
17667,15000,5.32,< 1 year,MORTGAGE,44378,1,A,30.91,0,720,724,722,home_improvement,313137,364028,41.7
17672,12000,7.07,10+ years,RENT,32000,1,A,31.62,0,775,779,777,other,13700,66680,15.9
17674,7000,13.59,1 year,MORTGAGE,90000,1,C,27.41,4,680,684,682,car,307585,364306,71.3
17677,8000,19.89,4 years,RENT,41000,0,E,25.38,0,690,694,692,debt_consolidation,43864,48491,57.8
17678,15000,12.99,6 years,RENT,48000,0,B,24.3,0,675,679,677,credit_card,33948,53728,49.5
17679,9000,5.32,5 years,MORTGAGE,86000,1,A,6.68,0,760,764,762,debt_consolidation,179810,221998,31.6
17684,22750,19.52,9 years,MORTGAGE,52000,1,D,20.82,1,670,674,672,debt_consolidation,199577,224322,65.3
17685,6325,20.31,10+ years,RENT,27800,0,D,26.03,2,660,664,662,debt_consolidation,30249,35300,55.8
17688,14000,12.74,5 years,RENT,40000,1,C,8.49,1,675,679,677,credit_card,33497,40126,74.3
17690,12000,11.44,10+ years,MORTGAGE,116000,1,B,13.69,0,725,729,727,credit_card,304211,335100,81.9
17692,9000,10.91,10+ years,RENT,44000,1,B,20.87,0,715,719,717,debt_consolidation,32174,43816,70.1
17693,12000,15.99,10+ years,RENT,32000,1,D,25.17,4,660,664,662,debt_consolidation,22079,37259,53.8
17694,14700,17.57,10+ years,RENT,55000,1,D,33.89,1,665,669,667,credit_card,71799,84378,64
17696,11975,16.99,6 years,RENT,30000,1,D,33.04,0,660,664,662,debt_consolidation,27147,45909,63.1
17697,5000,8.39,10+ years,OWN,60000,1,B,12.2,2,675,679,677,debt_consolidation,40796,58385,40.6
17698,19200,9.44,10+ years,MORTGAGE,73000,1,B,22.29,0,730,734,732,debt_consolidation,145920,203420,40
17700,21825,13.49,3 years,RENT,52000,1,C,7.96,0,670,674,672,debt_consolidation,12531,18900,66.3
17701,7200,13.59,3 years,MORTGAGE,66000,1,C,31.62,0,700,704,702,debt_consolidation,242556,291436,62.1
17702,23175,17.97,2 years,MORTGAGE,140000,0,D,11.03,2,705,709,707,other,383396,419007,24.9
17705,11400,24.5,,MORTGAGE,38000,0,F,26.75,0,660,664,662,debt_consolidation,79646,98050,75.1
17707,4800,11.39,10+ years,MORTGAGE,92000,1,B,25.57,2,685,689,687,home_improvement,205182,280962,20.1
17709,2000,9.16,,RENT,20000,1,B,31.15,1,695,699,697,credit_card,11468,29080,40.2
17711,35000,16.49,,MORTGAGE,70000,1,D,19.06,2,680,684,682,debt_consolidation,226259,247475,61.3
17712,10800,11.99,9 years,MORTGAGE,45000,1,B,14.05,0,670,674,672,debt_consolidation,124886,145380,65
17713,7000,9.49,10+ years,RENT,55000,0,B,16.32,0,695,699,697,credit_card,34998,43093,61.5
17714,20000,11.49,10+ years,MORTGAGE,280000,1,B,15.03,0,695,699,697,credit_card,341988,466554,93.4
17715,8000,7.49,4 years,MORTGAGE,65000,1,A,16.4,0,725,729,727,debt_consolidation,177551,205112,38.4
17716,40000,17.99,9 years,OWN,157000,0,D,10.16,0,735,739,737,debt_consolidation,27373,159734,9.2
17717,10000,14.99,2 years,RENT,51000,1,C,20.54,0,665,669,667,major_purchase,39786,53410,88
17718,24000,11.44,7 years,RENT,106000,1,B,17.85,0,690,694,692,debt_consolidation,193786,223524,89.8
17719,30000,17.76,10+ years,MORTGAGE,73000,1,D,16.34,0,675,679,677,debt_consolidation,205182,251100,64.6
17721,20000,11.67,9 years,MORTGAGE,205000,0,B,9.59,3,665,669,667,credit_card,908635,1203240,47.8
17723,6000,6.49,,MORTGAGE,33468,1,A,9.62,0,825,829,827,credit_card,310554,403110,11.7
17724,22400,11.99,< 1 year,RENT,68000,1,B,26,1,665,669,667,debt_consolidation,130251,189325,47.9
17726,20000,15.61,1 year,MORTGAGE,70000,1,D,21.09,9,670,674,672,debt_consolidation,172324,200496,36.1
17727,10000,15.99,< 1 year,RENT,34000,0,C,15.71,1,690,694,692,credit_card,61878,61439,26.6
17728,35000,22.99,10+ years,MORTGAGE,125000,0,F,10.92,0,705,709,707,debt_consolidation,269214,313322,86.3
17730,8000,7.21,10+ years,MORTGAGE,62000,1,A,16.51,0,700,704,702,debt_consolidation,18600,60909,41.8
17731,15000,17.09,10+ years,MORTGAGE,60000,1,D,16.68,0,675,679,677,debt_consolidation,322843,338711,85.1
17732,21725,30.75,10+ years,MORTGAGE,200000,1,F,2.42,1,695,699,697,home_improvement,307019,341152,8.9
17736,9600,9.75,4 years,MORTGAGE,100000,1,B,16.75,0,695,699,697,other,228742,248289,95
17740,7000,10.42,10+ years,OWN,250000,1,B,8.11,1,670,674,672,debt_consolidation,624337,696736,72.9
17742,18000,10.49,< 1 year,RENT,60000,1,B,11.75,0,680,684,682,credit_card,73024,90525,51.5
17745,10000,9.93,< 1 year,MORTGAGE,50000,1,B,12.31,0,740,744,742,debt_consolidation,97916,152700,24.8
17746,30000,5.32,6 years,RENT,160000,1,A,4.53,0,815,819,817,debt_consolidation,17012,110789,4.3
17748,2000,14.65,6 years,MORTGAGE,35000,1,C,38.72,0,685,689,687,debt_consolidation,41254,55031,71.9
17749,20000,11.99,10+ years,RENT,75812,1,C,28.21,0,660,664,662,debt_consolidation,60111,87543,68.8
17751,20000,9.44,< 1 year,MORTGAGE,5000,1,B,170.88,0,780,784,782,home_improvement,359837,429200,32.6
17752,24425,17.57,10+ years,MORTGAGE,53221,1,D,18.71,1,660,664,662,credit_card,26572,39100,68
17753,20000,7.39,10+ years,MORTGAGE,65000,1,A,11.69,1,720,724,722,credit_card,276336,349950,36.9
17754,20000,13.18,8 years,RENT,78000,0,C,27.22,0,750,754,752,debt_consolidation,59025,105894,24.3
17755,10000,10.49,8 years,RENT,91000,1,B,23.06,0,705,709,707,debt_consolidation,66642,103093,71.4
17757,10000,18.99,2 years,MORTGAGE,25000,1,D,19.25,0,675,679,677,debt_consolidation,114413,119506,70.2
17759,1000,17.99,10+ years,MORTGAGE,54254,1,D,31.32,0,680,684,682,other,118363,132851,82.3
17760,7350,17.57,,MORTGAGE,45000,0,D,29.89,0,675,679,677,credit_card,193218,265422,16
17761,9000,12.79,10+ years,RENT,68400,0,C,18.68,0,685,689,687,debt_consolidation,25047,54800,20.3
17762,30000,16.99,9 years,MORTGAGE,130000,1,D,15.34,0,675,679,677,debt_consolidation,455502,479125,60.7
17763,18975,25.82,10+ years,MORTGAGE,55000,1,E,25.68,0,700,704,702,debt_consolidation,216131,233990,72
17764,6000,11.44,10+ years,MORTGAGE,72000,1,B,14.45,0,670,674,672,debt_consolidation,225559,275779,42.6
17765,6000,14.08,5 years,MORTGAGE,60000,1,C,17.92,0,670,674,672,other,230761,262306,24.1
17768,6025,10.75,,RENT,24000,1,B,17.4,0,690,694,692,credit_card,6676,18500,36.1
17770,15000,10.49,10+ years,MORTGAGE,52500,1,B,20.07,0,705,709,707,credit_card,191902,226716,43.4
17771,4800,10.99,1 year,MORTGAGE,31000,1,B,23.46,0,695,699,697,other,17329,30163,40
17772,10000,26.24,1 year,MORTGAGE,34560,1,E,27.57,0,720,724,722,credit_card,35014,49933,72.9
17775,11500,11.47,10+ years,MORTGAGE,52000,1,B,12.81,0,680,684,682,debt_consolidation,107022,119081,72
17776,12000,8.18,10+ years,MORTGAGE,112159,1,B,4.25,1,670,674,672,debt_consolidation,444907,515900,95.3
17777,7675,9.44,,MORTGAGE,22000,1,B,31.64,0,675,679,677,credit_card,118716,155292,26.7
17778,10000,5.32,10+ years,RENT,75000,1,A,18.06,0,755,759,757,debt_consolidation,251892,347828,12.8
17779,4800,7.97,10+ years,MORTGAGE,42000,1,A,19.03,0,665,669,667,credit_card,20290,51626,20.3
17780,13200,7.89,9 years,MORTGAGE,97000,1,A,20.36,0,730,734,732,credit_card,465363,570832,28.9
17781,30000,10.99,10+ years,RENT,120000,0,B,20.71,0,670,674,672,credit_card,116839,115435,91.7
17782,16000,7.89,10+ years,RENT,250000,1,A,15.93,2,670,674,672,credit_card,96935,143038,75.1
17783,3500,13.11,< 1 year,RENT,38000,0,B,15.79,1,690,694,692,debt_consolidation,,,40.2
17784,16000,7.89,10+ years,MORTGAGE,110000,1,A,12.02,0,690,694,692,credit_card,157660,174522,65.7
17785,4575,10.49,< 1 year,MORTGAGE,50000,1,B,20.16,2,760,764,762,debt_consolidation,576117,666267,10.1
17786,13550,19.19,10+ years,RENT,47000,1,E,14.94,0,675,679,677,credit_card,15750,19500,80.8
17787,25000,9.99,6 years,MORTGAGE,72000,1,B,13.23,0,725,729,727,debt_consolidation,111427,142529,50
17789,20000,6.49,< 1 year,RENT,150000,1,A,12.86,1,770,774,772,debt_consolidation,53978,88001,55.9
17790,8675,9.75,7 years,MORTGAGE,69000,1,B,39.19,0,705,709,707,credit_card,198214,257448,51.6
17792,15000,16.59,10+ years,MORTGAGE,204962,1,D,8.93,0,660,664,662,debt_consolidation,588643,640498,56.4
17795,6000,6.99,8 years,MORTGAGE,105000,1,A,8.65,0,730,734,732,major_purchase,235504,256897,65.4
17796,10000,12.74,< 1 year,MORTGAGE,32000,1,C,21.02,1,700,704,702,credit_card,28827,62528,14.9
17797,21000,30.99,10+ years,OWN,110000,1,G,26.93,0,660,664,662,debt_consolidation,256643,287066,45.1
17800,5000,17.09,3 years,MORTGAGE,53000,1,D,18.59,0,690,694,692,debt_consolidation,217115,240662,13.8
17801,10000,9.93,9 years,RENT,80000,1,B,23.91,0,675,679,677,debt_consolidation,90449,97828,33
17803,13725,12.29,3 years,OWN,31200,1,C,23.69,0,740,744,742,debt_consolidation,18788,34800,68.1
17804,18000,11.44,10+ years,MORTGAGE,115000,1,B,23.58,0,705,709,707,debt_consolidation,454787,509089,69.1
17805,18000,8.38,10+ years,OWN,80300,1,B,15.6,0,690,694,692,credit_card,38828,64290,64.3
17806,32000,13.99,7 years,MORTGAGE,120000,1,C,17.36,0,700,704,702,credit_card,71255,108533,66.1
17807,3500,19.99,5 years,RENT,55100,1,E,44.44,0,690,694,692,debt_consolidation,149779,169300,88.2
17810,35000,25.78,10+ years,RENT,120000,0,F,13.27,0,675,679,677,debt_consolidation,36959,45200,94.9
17811,20000,20.75,10+ years,RENT,70000,1,E,18.27,0,695,699,697,debt_consolidation,28590,60511,46.3
17813,24250,19.24,10+ years,OWN,55269.12,0,E,36.48,0,695,699,697,credit_card,56933,81225,87.6
17814,19650,12.74,5 years,MORTGAGE,47100,1,C,27.08,0,725,729,727,debt_consolidation,179836,221250,62.1
17819,8800,7.21,10+ years,RENT,40000,1,A,29.49,0,720,724,722,debt_consolidation,29744,61960,45.5
17820,7000,9.44,1 year,OWN,40000,1,B,27.51,0,735,739,737,debt_consolidation,33111,88800,13.8
17821,25000,5.32,10+ years,RENT,100000,1,A,29.57,0,765,769,767,credit_card,97454,155620,53
17822,3000,11.44,< 1 year,RENT,45000,1,B,4.34,0,740,744,742,other,5514,18500,26.2
17824,8000,9.99,10+ years,OWN,24000,1,B,11,0,670,674,672,credit_card,33717,40628,58.8
17825,25000,7.24,9 years,OWN,200000,1,A,14.52,0,715,719,717,home_improvement,814922,895213,24.1
17826,6000,11.49,10+ years,MORTGAGE,177000,1,B,4.53,0,685,689,687,debt_consolidation,23810,38278,40.6
17827,23550,13.33,10+ years,RENT,61400,0,C,16.97,0,705,709,707,debt_consolidation,28745,63249,40.7
17830,22000,15.31,10+ years,RENT,66000,1,C,17.04,0,695,699,697,debt_consolidation,37102,59915,49.8
17834,30000,19.99,7 years,MORTGAGE,140000,1,E,20.89,0,700,704,702,debt_consolidation,251532,407715,36.5
17835,30000,23.99,10+ years,MORTGAGE,90000,0,F,22.82,1,665,669,667,debt_consolidation,390302,485613,20.2
17838,16000,8.39,2 years,MORTGAGE,50000,1,B,27.65,0,760,764,762,major_purchase,155372,184580,52.9
17843,3000,11.39,10+ years,MORTGAGE,108000,1,B,3.98,0,665,669,667,credit_card,186072,192866,36.8
17844,13000,9.17,,MORTGAGE,55000,1,B,23.13,0,665,669,667,credit_card,48005,85327,44.1
17845,16000,9.17,10+ years,RENT,55000,0,B,12.74,0,715,719,717,credit_card,60919,137269,70.7
17847,35000,9.17,10+ years,MORTGAGE,85000,1,B,22.78,0,730,734,732,debt_consolidation,126129,212323,37.9
17849,6000,18.99,6 years,RENT,29000,1,D,12.06,0,680,684,682,moving,12551,26552,11.2
17850,19200,20.99,10+ years,RENT,75000,0,E,28.74,1,665,669,667,debt_consolidation,72063,95257,71.9
17852,20400,7.35,5 years,OWN,121000,1,A,15.48,0,710,714,712,debt_consolidation,517064,640363,19.2
17855,27600,22.39,3 years,RENT,72000,1,E,10.27,0,665,669,667,debt_consolidation,10962,21933,30.6
17856,16000,20,2 years,RENT,270000,1,D,12.59,0,665,669,667,credit_card,64110,151818,33.4
17857,28000,12.74,< 1 year,MORTGAGE,45000,1,C,26.32,0,685,689,687,debt_consolidation,279015,305279,59.5
17859,3500,16.02,2 years,RENT,33500,1,C,26.8,0,670,674,672,other,29894,34774,50.4
17861,20000,12.99,10+ years,MORTGAGE,55000,0,C,18.94,0,675,679,677,debt_consolidation,244200,261009,73.2
17863,20000,12.74,5 years,OWN,135000,1,C,9.48,1,660,664,662,debt_consolidation,324777,351812,80.5
17866,12000,9.17,10+ years,MORTGAGE,56000,1,B,22.85,0,755,759,757,debt_consolidation,217785,264192,67.6
17867,10000,14.09,1 year,RENT,43000,0,B,8.48,0,680,684,682,debt_consolidation,13132,21455,50.8
17868,7000,9.75,10+ years,MORTGAGE,48000,1,B,11.83,0,690,694,692,debt_consolidation,123316,134847,63.1
17869,8000,17.97,10+ years,RENT,61105,1,D,41.87,0,680,684,682,debt_consolidation,58226,65719,95.5
17872,24000,9.99,6 years,OWN,71238,1,B,19.58,0,705,709,707,debt_consolidation,208823,295396,37.1
17875,24000,9.49,10+ years,MORTGAGE,80000,1,B,14.54,0,670,674,672,debt_consolidation,38204,58260,55.8
17877,21600,7.97,2 years,MORTGAGE,115000,1,A,24.57,0,745,749,747,debt_consolidation,344778,424220,42.9
17879,16150,13.99,10+ years,MORTGAGE,165000,1,C,9.64,0,670,674,672,debt_consolidation,262363,439090,70.5
17882,6200,13.99,10+ years,RENT,80000,1,C,22.54,0,680,684,682,debt_consolidation,68843,94782,52.8
17883,20000,14.99,10+ years,MORTGAGE,84000,1,C,25.81,0,695,699,697,credit_card,181612,227411,51.8
17884,20000,16.99,10+ years,RENT,95000,1,D,29.72,0,680,684,682,credit_card,92416,122966,58.8
17886,16550,16.55,10+ years,OWN,52000,0,D,37.32,0,680,684,682,debt_consolidation,36879,79134,61.2
17887,10000,25.82,1 year,RENT,45000,1,E,20.64,0,685,689,687,other,32979,47815,43
17889,1925,26.3,10+ years,RENT,45000,1,E,22.11,1,680,684,682,other,27916,39371,69.3
17891,20000,18.99,8 years,MORTGAGE,100000,0,D,19.33,0,660,664,662,home_improvement,322917,343784,48.2
17892,12000,9.99,5 years,MORTGAGE,70000,1,B,10.44,0,680,684,682,debt_consolidation,290605,325196,33.3
17896,7375,17.86,10+ years,OWN,36000,1,D,15.57,0,695,699,697,debt_consolidation,11613,44000,1.2
17898,6000,16.99,4 years,MORTGAGE,34000,1,D,18.6,0,660,664,662,debt_consolidation,84962,94194,64.5
17899,6000,9.44,10+ years,RENT,68000,1,B,3.95,0,675,679,677,debt_consolidation,5511,34200,16.1
17902,6000,13.49,10+ years,RENT,85000,1,C,14.56,0,660,664,662,medical,22822,39366,86.1
17905,28000,15.61,10+ years,RENT,75000,1,D,14.08,0,660,664,662,credit_card,34107,46161,73.6
17907,14000,13.49,10+ years,RENT,96000,1,C,12.95,2,680,684,682,debt_consolidation,42384,60609,49.4
17908,12000,13.49,10+ years,MORTGAGE,65000,1,C,19.88,0,665,669,667,debt_consolidation,54881,62471,54.5
17913,16000,10.99,2 years,MORTGAGE,54000,1,B,16.29,0,710,714,712,other,146490,178104,37.5
17915,17000,12.62,10+ years,RENT,50000,1,C,35.05,0,710,714,712,debt_consolidation,47532,101828,41.1
17916,28000,13.99,8 years,MORTGAGE,111000,1,C,18.68,4,660,664,662,debt_consolidation,240311,283545,95
17917,6000,8.24,10+ years,RENT,180000,1,B,18.01,2,670,674,672,other,74451,105192,71.9
17918,15000,14.08,2 years,OWN,50000,1,C,22.4,2,660,664,662,debt_consolidation,137571,171520,31.4
17920,11500,14.33,10+ years,MORTGAGE,35000,0,C,12,0,685,689,687,debt_consolidation,169896,194831,45.5
17923,12000,9.67,10+ years,MORTGAGE,50000,0,B,15.53,0,720,724,722,credit_card,13350,35339,46.6
17924,20000,10.75,10+ years,MORTGAGE,97000,1,B,10.75,0,685,689,687,debt_consolidation,321636,344100,84.8
17925,5300,12.74,10+ years,MORTGAGE,30000,1,C,40.8,0,700,704,702,debt_consolidation,174335,199600,66
17928,12000,14.99,9 years,OWN,50000,0,C,32.54,0,670,674,672,debt_consolidation,86590,93629,63.3
17929,15000,16.55,10+ years,RENT,54972,1,D,14.41,0,665,669,667,debt_consolidation,18898,51714,26.2
17930,10000,12.59,8 years,MORTGAGE,70000,1,C,8.31,1,665,669,667,debt_consolidation,176812,193275,54.9
17937,35000,16.02,10+ years,MORTGAGE,210000,1,C,15.86,1,665,669,667,debt_consolidation,664367,724118,94.1
17938,12000,15.05,2 years,RENT,60000,1,C,29,0,675,679,677,credit_card,71869,84683,99
17940,4000,5.32,9 years,MORTGAGE,75000,1,A,19.81,0,785,789,787,credit_card,283921,337015,33.8
17942,7000,10.91,9 years,RENT,64000,1,B,9.81,0,690,694,692,debt_consolidation,16968,31825,54.5
17943,12000,10.75,3 years,RENT,37000,1,B,25.75,0,710,714,712,debt_consolidation,48821,63068,33.3
17944,15000,6.99,8 years,MORTGAGE,61000,1,A,6.73,0,710,714,712,debt_consolidation,14448,35700,40.5
17946,12000,13.49,10+ years,MORTGAGE,125000,1,C,8.22,0,730,734,732,debt_consolidation,154477,261700,26.5
17947,25000,5.32,6 years,RENT,80000,1,A,6.93,0,710,714,712,debt_consolidation,17429,41800,34.9
17948,5000,16.99,7 years,RENT,45000,1,D,5.68,0,665,669,667,credit_card,7756,11300,64.5
17949,13675,19.19,3 years,MORTGAGE,38000,0,E,28.4,0,690,694,692,debt_consolidation,202470,213728,54
17950,15250,12.29,1 year,RENT,63000,1,C,17.64,0,700,704,702,debt_consolidation,40174,66479,46
17952,33425,21.18,3 years,MORTGAGE,101000,1,E,9.4,0,670,674,672,debt_consolidation,549402,464966,83.4
17953,35000,18.24,10+ years,MORTGAGE,82526.22,0,D,21.94,2,670,674,672,debt_consolidation,149806,197663,75.1
17955,9825,15.61,,RENT,26000,0,D,29.27,0,660,664,662,credit_card,28492,43410,66.3
17957,12600,15.99,,OWN,36000,1,C,28.4,0,675,679,677,credit_card,47591,125554,43.5
17959,5000,8.39,10+ years,MORTGAGE,99970,1,B,23.45,1,670,674,672,debt_consolidation,203904,247537,29
17960,10000,5.32,10+ years,MORTGAGE,95000,1,A,7.06,1,750,754,752,debt_consolidation,8137,71500,11.4
17961,35000,12.29,10+ years,MORTGAGE,130000,1,C,15.52,2,665,669,667,credit_card,341581,419343,58
17964,6000,15.05,10+ years,RENT,67000,1,C,20.31,0,670,674,672,debt_consolidation,55708,80832,48.8
17967,6000,11.99,10+ years,MORTGAGE,50000,0,C,34.59,0,690,694,692,debt_consolidation,123809,134293,57.7
17968,3600,10.49,,RENT,18500,1,B,10.51,0,665,669,667,credit_card,4695,9900,47.4
17969,7000,7.39,3 years,OWN,75000,1,A,8.18,1,680,684,682,debt_consolidation,14496,43197,19.1
17970,18000,10.75,5 years,MORTGAGE,57600,1,B,26.31,0,690,694,692,debt_consolidation,40274,70885,39.1
17971,5000,10.42,,OWN,60000,1,B,12.56,0,705,709,707,credit_card,22175,50100,44.3
17972,16975,19.99,10+ years,MORTGAGE,71000,1,E,36.68,0,675,679,677,home_improvement,359189,382582,86
17973,38000,7.99,10+ years,MORTGAGE,175000,1,A,13.64,0,710,714,712,debt_consolidation,373325,427742,44.6
17977,7200,8.39,10+ years,RENT,82000,1,B,14.61,3,675,679,677,vacation,19499,43291,49.3
17978,12100,16.99,,RENT,31867.68,1,D,33.52,0,660,664,662,credit_card,39247,44417,95
17980,28000,11.49,2 years,MORTGAGE,105000,1,B,11.68,0,730,734,732,credit_card,254219,326580,33.6
17982,5650,17.09,10+ years,RENT,32000,1,D,23.18,0,690,694,692,debt_consolidation,18112,28031,45.9
17983,8500,8.18,9 years,MORTGAGE,40000,1,B,28.74,0,695,699,697,debt_consolidation,190489,239580,50.4
17986,18000,9.75,10+ years,MORTGAGE,180000,1,B,12.35,0,695,699,697,other,640686,679983,69.1
17987,17650,18.99,8 years,MORTGAGE,65000,1,E,27.12,1,680,684,682,credit_card,154792,222031,65.1
17989,30000,12.99,7 years,MORTGAGE,67500,1,C,13.4,0,700,704,702,debt_consolidation,190465,215515,58.5
17993,1000,8.24,8 years,MORTGAGE,60000,1,B,17.44,0,660,664,662,home_improvement,151005,232175,9.2
17994,23425,13.99,10+ years,MORTGAGE,68000,1,C,10.88,1,680,684,682,credit_card,286172,296350,82.6
17995,5800,25.29,8 years,MORTGAGE,39000,1,E,26.25,0,670,674,672,debt_consolidation,200610,239100,63.1
17996,8000,7.35,4 years,RENT,38000,1,A,29.31,0,705,709,707,credit_card,54339,88520,23.8
17997,14000,11.99,10+ years,RENT,60000,1,C,8.5,0,665,669,667,credit_card,13281,34300,38.7
17998,24000,11.49,< 1 year,RENT,69000,1,B,26.99,1,705,709,707,debt_consolidation,53414,90980,51.1
17999,21000,21.99,< 1 year,RENT,80000,0,E,32.93,0,670,674,672,debt_consolidation,147345,171091,67.2
18000,5000,8.24,10+ years,MORTGAGE,104000,1,B,9.83,0,670,674,672,credit_card,167397,198111,44.4
18002,25000,19.99,1 year,RENT,65000,1,D,2.55,0,735,739,737,other,38843,53008,24.2
18003,36100,16.99,< 1 year,RENT,85000,1,D,11,0,695,699,697,debt_consolidation,25286,32833,53.9
18004,16000,9.17,4 years,OWN,140000,1,B,25.18,0,745,749,747,debt_consolidation,321215,441400,46.4
18005,24000,30.94,10+ years,RENT,72000,1,G,23.73,0,660,664,662,credit_card,73707,72991,99
18007,8000,13.67,2 years,RENT,40000,0,C,16.35,0,670,674,672,credit_card,13953,45800,33.7
18008,9600,14.85,4 years,MORTGAGE,70000,0,C,29.73,0,700,704,702,credit_card,286760,320646,61.5
18010,7000,17.09,8 years,RENT,55000,1,D,18.44,0,710,714,712,renewable_energy,33876,49540,0
18011,30000,13.49,10+ years,MORTGAGE,60000,1,C,8.26,0,670,674,672,debt_consolidation,12719,26300,48.4
18014,18000,9.93,2 years,RENT,95000,1,B,18.43,0,720,724,722,debt_consolidation,197647,219038,44.2
18015,18000,6.99,,RENT,46500,0,A,16.59,0,785,789,787,debt_consolidation,21013,42303,0.8
18016,18000,7.89,2 years,RENT,60000,1,A,16.84,0,675,679,677,credit_card,40470,61418,67.6
18017,30000,18.99,6 years,MORTGAGE,150000,1,D,25.42,0,715,719,717,debt_consolidation,369656,443315,54.9
18018,6875,8.59,6 years,RENT,65000,1,A,6.3,0,680,684,682,debt_consolidation,32085,36051,70.4
18020,3000,18.06,2 years,RENT,30000,1,D,20.41,2,685,689,687,credit_card,31787,41165,27.6
18021,10000,14.49,10+ years,MORTGAGE,72000,1,C,29,1,690,694,692,debt_consolidation,256388,306074,55.5
18024,8000,12.99,10+ years,OWN,65000,1,C,25.93,0,710,714,712,other,46333,65895,93.2
18027,10000,16.02,10+ years,RENT,43000,0,D,23.94,1,695,699,697,credit_card,,,67.3
18028,35000,10.99,10+ years,MORTGAGE,170042,1,B,17.37,0,740,744,742,debt_consolidation,338657,397875,36.6
18030,35000,19.99,10+ years,RENT,106000,0,E,20.29,0,680,684,682,debt_consolidation,62396,67454,72.3
